,Unnamed: 0,Brand,Name,Colour,Storage,Battery,Camera_Pixel,Selfie_cam_pixel,Display_size,RAM,Star_ratings,Users_rated,Price
45,45,Vivo,vivo Y21T,Pearl White,128.0,5000.0,50,8,16.71,4.0,4.3,1449.0,15499.0
46,46,Vivo,vivo Y35,Dawn Gold,128.0,5000.0,50,16,16.71,8.0,4.4,754.0,18489.0
47,47,Vivo,vivo V23e,Sunshine Gold,128.0,4050.0,50,44,16.36,8.0,4.2,1557.0,22990.0
48,48,Vivo,vivo Y21,Diamond Glow,64.0,5000.0,13,8,16.54,4.0,4.3,14188.0,13499.0
49,49,Vivo,vivo Y12s,Glacier Blue,32.0,5000.0,13,8,16.54,3.0,4.3,16057.0,13990.0
50,50,Vivo,vivo Y15c,Mystic Blue,32.0,5000.0,13,8,16.54,3.0,4.1,864.0,9833.0
51,51,Vivo,vivo Y15c,Wave Green,32.0,5000.0,13,8,16.54,3.0,4.1,864.0,9951.0
52,52,Vivo,vivo Y75,Dancing waves,128.0,4050.0,50,44,16.36,8.0,4.2,1203.0,20999.0
53,53,Vivo,vivo V25,Sailing Blue,128.0,4830.0,64,32,16.66,8.0,4.3,4929.0,35999.0
54,54,Vivo,vivo Y20G,Obsidian Black,64.0,5000.0,13,8,16.54,4.0,4.3,6135.0,13990.0
55,55,Vivo,vivo Y33s,Midday Dream,128.0,5000.0,50,16,16.71,8.0,4.3,12012.0,18990.0
56,56,Vivo,vivo Y21E,Diamond Glow,64.0,5000.0,13,13,16.54,3.0,4.3,236.0,12250.0
57,57,Vivo,vivo V23,Stardust Black,256.0,4200.0,64,8,16.36,12.0,4.3,2866.0,34990.0
58,58,Vivo,vivo X80,Cosmic Black,256.0,4700.0,50,32,17.22,12.0,4.4,640.0,79999.0
59,59,Vivo,vivo Y20,Obsidian Black,64.0,5000.0,13,8,16.54,6.0,4.4,4330.0,16999.0
60,60,Vivo,vivo Y73,Roman Black,128.0,4000.0,64,16,16.36,8.0,4.4,9865.0,18990.0
61,61,Vivo,vivo X80,Urban Blue,128.0,4500.0,50,32,17.22,8.0,4.5,585.0,54999.0
62,62,Vivo,vivo V21,Sunset Dazzle,128.0,4000.0,64,44,16.36,8.0,4.3,17001.0,27990.0
63,63,Vivo,vivo X80,Cosmic Black,128.0,4500.0,50,32,17.22,8.0,4.5,585.0,54999.0
64,64,Vivo,vivo X80,Cosmic Black,256.0,4500.0,50,32,17.22,12.0,4.5,339.0,59999.0
65,65,Vivo,vivo V21,Dusk Blue,128.0,4000.0,64,44,16.36,8.0,4.3,17001.0,27990.0
66,66,Vivo,vivo V23,Sunshine Gold,128.0,4200.0,64,8,16.36,8.0,4.4,25349.0,29990.0
67,67,Vivo,vivo Y15c,Wave Green,64.0,5000.0,13,8,16.54,3.0,4.1,864.0,10990.0
68,68,Vivo,vivo Y35,Agate Black,128.0,5000.0,50,16,16.71,8.0,4.4,754.0,18499.0
69,69,Vivo,vivo V20,Midnight Jazz,256.0,4000.0,64,44,16.36,8.0,4.4,6053.0,30990.0
70,70,Vivo,vivo V9,Black,32.0,3260.0,16,16,16.0,4.0,4.4,26961.0,19990.0
71,71,Vivo,vivo V25,Pure Black,256.0,4830.0,64,32,16.66,12.0,4.3,911.0,45499.0
72,72,Vivo,vivo Z1Pro,Mirror Black,64.0,5000.0,16,32,16.59,4.0,4.5,359.0,15990.0
73,73,Vivo,vivo V15,Topaz Blue,128.0,3700.0,48,32,16.23,6.0,4.5,31214.0,32990.0
74,74,Vivo,vivo V7,Gold,64.0,3225.0,16,24,15.21,4.0,4.4,17524.0,22221.0
75,75,Vivo,vivo Y21E,Midnight Blue,64.0,5000.0,13,13,16.54,3.0,4.3,236.0,13490.0
76,76,Vivo,vivo Y93,Nebula Purple,64.0,4030.0,13,8,15.8,3.0,4.4,9440.0,14990.0
77,77,Vivo,vivo Y12G,Glacier Blue,32.0,5000.0,13,8,16.54,3.0,4.3,4504.0,11874.0
78,78,Vivo,vivo Y91,Starry Black,32.0,4030.0,13,8,15.8,3.0,4.4,15968.0,10990.0
79,79,Vivo,vivo U10,Electric Blue,64.0,5000.0,13,8,16.13,3.0,4.4,44723.0,10999.0
80,80,Vivo,vivo Y16,Steller Black,64.0,5000.0,13,5,16.54,3.0,4.2,243.0,10999.0
81,81,Vivo,vivo Y95,Starry Black,64.0,4030.0,13,20,15.8,4.0,4.4,16694.0,18990.0
82,82,Vivo,vivo U10,Thunder Black,32.0,5000.0,13,8,16.13,3.0,4.4,44723.0,10990.0
83,83,Vivo,vivo V21e,Sunset Jazz,128.0,4000.0,64,32,16.36,8.0,4.3,7853.0,24990.0
84,84,Vivo,vivo U10,Electric Blue,32.0,5000.0,13,8,16.13,3.0,4.4,44723.0,10990.0
85,85,Vivo,vivo X80,Urban Blue,256.0,4500.0,50,32,17.22,12.0,4.5,339.0,59999.0
86,86,Vivo,vivo V19,Piano Black,128.0,4500.0,48,8,16.36,8.0,4.4,13500.0,30990.0
87,87,Vivo,vivo V25,Sailing Blue,256.0,4830.0,64,32,16.66,12.0,4.3,911.0,45000.0
88,88,Vivo,vivo V23,Stardust Black,128.0,4300.0,108,8,16.66,8.0,4.3,3670.0,38990.0
89,89,Vivo,vivo V15,Topaz Blue,128.0,3700.0,8,32,16.23,8.0,4.5,3055.0,34990.0
90,90,Vivo,vivo X21,Black,128.0,3200.0,12,12,15.95,6.0,4.3,1893.0,36990.0
91,91,Vivo,vivo V21,Neon Spark,128.0,4000.0,64,44,16.36,8.0,4.3,17001.0,27999.0
92,92,Vivo,vivo S1,Skyline Blue,64.0,4500.0,16,32,16.21,6.0,4.4,2739.0,20990.0
93,93,Vivo,vivo U10,Electric Blue,64.0,5000.0,13,8,16.13,4.0,4.4,5596.0,13990.0
0,0,One Plus,OnePlus Nord CE,Blue Tide,128.0,5000.0,64,16,16.74,6.0,4.4,31678.0,19825.0
1,1,One Plus,OnePlus Nord CE,Blue Tide,128.0,5000.0,64,16,16.74,6.0,4.4,31678.0,19849.0
2,2,One Plus,OnePlus Nord CE,Black Dusk,128.0,5000.0,64,16,16.74,6.0,4.4,31678.0,19999.0
3,3,One Plus,OnePlus Nord CE,Blue Tide,128.0,5000.0,64,16,16.74,6.0,4.4,31678.0,19804.0
4,4,One Plus,OnePlus Nord 2T,Jade Fog,256.0,4500.0,50,16,17.02,12.0,4.4,1453.0,33971.0
5,5,One Plus,OnePlus Nord 2T,Gray Shadow,256.0,4500.0,50,16,16.94,12.0,4.4,1453.0,33998.0
6,6,One Plus,OnePlus Nord 2T,Gray Shadow,128.0,4500.0,50,16,17.02,8.0,4.4,3822.0,28880.0
7,7,One Plus,OnePlus Nord CE,Gray Mirror,128.0,4500.0,50,16,16.33,6.0,4.3,351.0,23999.0
8,8,One Plus,OnePlus 10T 5G,Jade Green,256.0,4800.0,50,16,17.02,12.0,4.2,37.0,52675.0
9,9,One Plus,OnePlus 10T 5G,Moonstone Black,256.0,4800.0,50,16,17.02,12.0,4.2,37.0,52719.0
10,10,One Plus,OnePlus 10R 5G,Sierra Black,128.0,5000.0,50,16,17.02,8.0,4.3,1115.0,35990.0
11,11,One Plus,OnePlus 10R 5G,Forest Green,256.0,5000.0,50,16,17.02,12.0,4.2,574.0,42999.0
12,12,One Plus,OnePlus 10T 5G,Moonstone Black,256.0,4800.0,50,16,17.02,16.0,4.3,6.0,53749.0
13,13,One Plus,OnePlus Nord CE,Black Dusk,128.0,5000.0,64,16,16.74,6.0,4.4,31678.0,19999.0
14,14,One Plus,OnePlus Nord 2,PAC,256.0,4500.0,50,16,16.33,12.0,4.4,157.0,37997.0
15,15,One Plus,OnePlus Nord 2T,Gray Shadow,256.0,4500.0,50,16,17.02,12.0,4.4,1453.0,33999.0
16,16,One Plus,OnePlus 9 5G,Astral Black,128.0,4500.0,48,16,16.64,8.0,3.9,276.0,39949.0
17,17,One Plus,OnePlus 9RT 5G,Nano Silver,128.0,4500.0,50,16,16.81,8.0,4.3,469.0,39599.0
18,18,One Plus,OnePlus 10R 5G,Sierra Black,256.0,4500.0,50,16,17.02,12.0,4.2,574.0,38999.0
19,19,One Plus,OnePlus Nord CE,Blue Tide,128.0,5000.0,64,16,16.74,6.0,4.4,31678.0,19980.0
20,20,One Plus,OnePlus Nord 2T,Jade Fog,128.0,4500.0,50,16,17.02,8.0,4.4,3822.0,28999.0
21,21,One Plus,OnePlus Nord 2T,Jade Fog,256.0,4500.0,50,16,17.02,12.0,4.4,1453.0,33799.0
22,22,One Plus,OnePlus 10T 5G,Moonstone Black,128.0,4800.0,50,16,17.02,8.0,4.3,80.0,49400.0
23,23,One Plus,OnePlus Nord N20,Celestial Black,64.0,5000.0,50,16,16.66,4.0,5.0,4.0,15345.0
24,24,One Plus,OnePlus 10T 5G,Jade Green,128.0,4800.0,50,16,17.02,8.0,4.3,80.0,47249.0
25,25,One Plus,OnePlus 10R 5G,Forest Green,128.0,5000.0,50,16,17.02,8.0,4.3,1115.0,35500.0
26,26,One Plus,OnePlus 10R 5G,Sierra Black,256.0,5000.0,50,16,17.02,12.0,4.2,574.0,40000.0
27,27,One Plus,OnePlus Nord 2,Gray Sierra,128.0,4500.0,50,16,16.33,8.0,4.4,1767.0,29990.0
28,28,One Plus,OnePlus 10 Pro,Volcanic Black,128.0,5000.0,48,16,17.02,8.0,4.2,80.0,62999.0
29,29,One Plus,OnePlus 9 Pro,Pine Green,256.0,4500.0,48,16,17.02,12.0,3.9,185.0,69980.0
30,30,One Plus,OnePlus 10 Pro,Emerald Forest,128.0,5000.0,48,16,17.02,8.0,4.2,80.0,61999.0
31,31,One Plus,OnePlus Nord CE,Bahama Blue,128.0,4500.0,64,16,16.33,8.0,4.4,2031.0,24999.0
32,32,One Plus,OnePlus Nord CE,Gray Mirror,128.0,4500.0,64,16,16.33,8.0,4.4,2031.0,24995.0
33,33,One Plus,OnePlus Nord CE,Bahama Blue,128.0,4500.0,64,16,16.33,6.0,4.3,351.0,23900.0
34,34,One Plus,OnePlus Nord CE,Gray Mirror,128.0,4500.0,64,16,16.33,6.0,4.3,351.0,23990.0
35,35,One Plus,OnePlus 9 Pro,Morning Mist,256.0,4500.0,48,16,17.02,12.0,3.9,185.0,64998.0
36,36,One Plus,OnePlus 10R 5G,Prime Blue,128.0,5000.0,50,16,17.02,8.0,4.3,1115.0,35499.0
37,37,One Plus,OnePlus 8T 5G,Lunar Silver,128.0,4500.0,48,16,16.64,8.0,4.4,127.0,33829.0
38,38,One Plus,OnePlus Nord 2,Green Wood,256.0,4500.0,50,16,16.33,12.0,4.4,157.0,33999.0
39,39,One Plus,OnePlus Nord 2,Blue Haze,128.0,4500.0,50,16,16.33,8.0,4.4,1767.0,29799.0
40,40,One Plus,OnePlus Nord CE,Silver Ray,256.0,4500.0,64,16,16.33,12.0,4.4,27.0,26999.0
41,41,One Plus,OnePlus Nord CE,Blue Void,256.0,4500.0,64,16,16.33,12.0,4.4,27.0,27999.0
42,42,One Plus,OnePlus Nord CE2,Blue Tide,128.0,5000.0,64,16,16.74,8.0,4.4,592.0,21900.0
43,43,One Plus,OnePlus 9RT 5G,Hacker Black,128.0,4500.0,50,16,16.81,8.0,4.3,469.0,39890.0
44,44,One Plus,OnePlus Nord CE,Charcoal Ink,256.0,4500.0,64,16,16.33,12.0,4.4,27.0,27900.0
45,45,One Plus,OnePlus 8T 5G,Aquamarine Green,128.0,4500.0,48,16,16.64,8.0,4.4,127.0,34999.0
46,46,One Plus,OnePlus 9 5G,Winter Mist,256.0,4500.0,48,16,16.64,12.0,4.0,231.0,41490.0
47,47,One Plus,OnePlus 8T 5G,Lunar Silver,256.0,4500.0,48,16,16.64,12.0,3.0,5.0,35999.0
48,48,One Plus,OnePlus Nord CE,Black Dusk,128.0,5000.0,64,16,16.74,8.0,4.3,3293.0,21880.0
49,49,One Plus,OnePlus 9RT 5G,Nano Silver,256.0,4500.0,50,16,16.81,12.0,4.1,242.0,44998.0
50,50,One Plus,OnePlus 9 Pro,Stellar Black,128.0,4500.0,48,16,17.02,8.0,4.4,149.0,48999.0
51,51,One Plus,OnePlus One,Silk White,16.0,3100.0,13,5,13.97,3.0,4.4,3662.0,18998.0
52,52,One Plus,OnePlus 9R 5G,Lake Blue,128.0,4500.0,48,16,16.64,8.0,3.8,26.0,33990.0
53,53,One Plus,OnePlus 9R 5G,Carbon Black,128.0,4500.0,48,16,16.64,8.0,3.8,26.0,33999.0
54,54,One Plus,OnePlus Nord CE,Blue Void,128.0,4500.0,64,16,16.33,8.0,3.4,28.0,25666.0
55,55,One Plus,OnePlus Nord CE,Blue Void,128.0,4500.0,64,16,16.33,12.0,4.4,27.0,30999.0
56,56,One Plus,OnePlus Nord CE,Charcoal Ink,128.0,4500.0,64,16,16.33,6.0,4.0,4.0,20999.0
57,57,One Plus,OnePlus 10 Pro,Volcanic Black,256.0,5000.0,48,16,17.02,12.0,3.6,66.0,66000.0
58,58,One Plus,OnePlus Nord CE,Blue Void,128.0,4500.0,64,16,16.33,6.0,4.0,4.0,22999.0
59,59,One Plus,OnePlus 8,Onyx Black,256.0,4300.0,48,16,16.64,12.0,4.5,246.0,34999.0
60,60,One Plus,OnePlus 8,Glacial Green,128.0,4300.0,48,16,16.64,6.0,3.4,23.0,41999.0
61,61,One Plus,OnePlus 8,Glacial Green,128.0,4300.0,48,16,16.64,6.0,3.4,23.0,41999.0
62,62,One Plus,OnePlus 8,Onyx Black,128.0,4300.0,48,16,16.64,8.0,4.5,441.0,44999.0
63,63,One Plus,OnePlus 9RT 5G,Hacker Black,256.0,4500.0,50,16,16.81,8.0,4.3,469.0,48999.0
64,64,One Plus,OnePlus 9 5G,Arctic Sky,256.0,4500.0,48,16,16.64,12.0,4.0,231.0,41997.0
65,65,One Plus,OnePlus OnePlus 5,Slate Gray,128.0,3300.0,16,16,13.97,8.0,4.5,393.0,37999.0
66,66,One Plus,OnePlus 7,Red,256.0,3700.0,48,16,16.28,8.0,4.6,2716.0,31990.0
67,67,One Plus,OnePlus 7,Mirror Grey,128.0,3700.0,48,16,16.28,6.0,4.6,3679.0,32990.0
68,68,One Plus,OnePlus 9 Pro,Pine Green,128.0,4500.0,48,16,17.02,8.0,3.9,67.0,49999.0
69,69,One Plus,OnePlus 7T,Frosted Silver,256.0,3800.0,48,16,16.64,8.0,4.6,9593.0,38999.0
70,70,One Plus,OnePlus 7 Pro,Nebula Blue,256.0,4000.0,48,16,16.94,12.0,4.6,104.0,50348.0
71,71,One Plus,OnePlus 6T,Speed Orange,256.0,3700.0,16,16,16.28,10.0,4.2,41.0,39999.0
72,72,One Plus,OnePlus 6T,Mirror Black,128.0,3700.0,16,16,16.28,6.0,4.5,24.0,30999.0
73,73,One Plus,OnePlus 6T,Midnight Black,128.0,3700.0,16,16,16.28,8.0,4.5,123.0,31999.0
74,74,One Plus,OnePlus 7 Pro,Mirror Grey,128.0,4000.0,48,16,16.94,6.0,4.5,305.0,41799.0
75,75,One Plus,OnePlus 7 Pro,Almond,256.0,4000.0,48,16,16.94,8.0,4.5,1362.0,44399.0
76,76,One Plus,OnePlus 8,Interstellar Glow,256.0,4300.0,48,16,16.64,12.0,4.5,246.0,49999.0
77,77,One Plus,OnePlus 8,Glacial Green,128.0,4300.0,48,16,16.64,8.0,4.5,441.0,34999.0
78,78,One Plus,OnePlus 8 Pro,Glacial Green,128.0,4510.0,48,16,17.22,8.0,4.3,16.0,54999.0
0,0,Motorola,MOTOROLA e40,Carbon Gray,64.0,5000.0,48,8,16.51,4.0,4.1,44238.0,9999.0
1,1,Motorola,MOTOROLA e40,Pink Clay,64.0,5000.0,48,8,16.51,4.0,4.1,44238.0,9999.0
2,2,Motorola,MOTOROLA g82,Meterorite Grey,128.0,5000.0,50,16,16.76,6.0,4.1,4028.0,21499.0
3,3,Motorola,MOTOROLA G62,Frosted Blue,128.0,5000.0,50,16,16.64,8.0,4.1,1218.0,19999.0
4,4,Motorola,Moto G71,Arctic Blue,128.0,5000.0,50,16,16.26,6.0,4.2,20077.0,16999.0
5,5,Motorola,MOTOROLA G62,Midnight Gray,128.0,5000.0,50,16,16.64,8.0,4.1,1218.0,19999.0
6,6,Motorola,MOTOROLA G51,Indigo Blue,64.0,5000.0,50,13,17.27,4.0,4.1,15080.0,14999.0
7,7,Motorola,MOTOROLA g52,Metallic White,64.0,5000.0,50,16,16.76,4.0,4.2,7260.0,14499.0
8,8,Motorola,MOTOROLA g52,Charcoal Grey,64.0,5000.0,50,16,16.76,4.0,4.2,7260.0,14499.0
9,9,Motorola,MOTOROLA G62,Frosted Blue,128.0,5000.0,50,16,16.64,6.0,4.1,4637.0,17999.0
10,10,Motorola,MOTOROLA g52,Metallic White,128.0,5000.0,50,16,16.76,6.0,4.2,15194.0,16499.0
11,11,Motorola,MOTOROLA G60,Soft Silver,128.0,6000.0,108,32,17.22,6.0,4.2,127.0,15999.0
12,12,Motorola,MOTOROLA e32s,Misty Silver,32.0,5000.0,16,8,16.51,3.0,3.7,112.0,7995.0
13,13,Motorola,MOTOROLA G32,Mineral Gray,64.0,5000.0,50,16,16.64,4.0,4.2,8289.0,12999.0
14,14,Motorola,MOTOROLA g31,Baby Blue,64.0,5000.0,50,13,16.26,4.0,4.2,29792.0,10499.0
15,15,Motorola,MOTOROLA g31,Meteorite Grey,64.0,5000.0,50,13,16.26,4.0,4.2,29792.0,10499.0
16,16,Motorola,MOTOROLA g52,Charcoal Grey,128.0,5000.0,50,16,16.76,6.0,4.2,15194.0,16499.0
17,17,Motorola,MOTOROLA G62,Midnight Gray,128.0,5000.0,50,16,16.64,6.0,4.1,4637.0,17999.0
18,18,Motorola,MOTOROLA Edge,Starlight White,256.0,4610.0,200,60,16.94,12.0,4.1,87.0,59999.0
19,19,Motorola,MOTOROLA G40,Dynamic Gray,128.0,6000.0,64,16,17.22,6.0,4.2,54656.0,13499.0
20,20,Motorola,MOTOROLA G40,Frosted Champagne,64.0,6000.0,64,16,17.22,4.0,4.2,32732.0,14499.0
21,21,Motorola,MOTOROLA G60,Dynamic Gray,128.0,6000.0,108,32,17.27,6.0,4.2,127.0,15999.0
22,22,Motorola,MOTOROLA G60,Dynamic Gray,128.0,6000.0,108,32,17.27,6.0,4.2,127.0,15999.0
23,23,Motorola,MOTOROLA g82,White Lily,128.0,5000.0,50,16,16.76,8.0,4.1,2414.0,22999.0
24,24,Motorola,MOTOROLA edge,Meteor Grey,128.0,4020.0,50,32,16.64,6.0,4.2,5218.0,27999.0
25,25,Motorola,MOTOROLA edge,Aurora Green,128.0,4020.0,50,32,16.64,6.0,4.2,5218.0,27999.0
26,26,Motorola,MOTOROLA Edge,Solar Gold,128.0,4400.0,50,32,16.64,8.0,4.3,1332.0,39999.0
27,27,Motorola,MOTOROLA e32s,Slate Gray,32.0,5000.0,16,2,16.51,3.0,3.7,112.0,7949.0
28,28,Motorola,Moto G71,Neptune Green,128.0,5000.0,50,16,16.26,6.0,4.2,20077.0,16999.0
29,29,Motorola,MOTOROLA Edge,Cosmic grey,128.0,4400.0,50,32,16.64,8.0,4.3,1332.0,39999.0
30,30,Motorola,MOTOROLA g42,Metallic Rose,64.0,5000.0,50,16,16.43,4.0,4.1,1992.0,11999.0
31,31,Motorola,MOTOROLA g82,White Lily,128.0,5000.0,50,16,16.76,8.0,4.1,2414.0,22999.0
32,32,Motorola,Moto G5,Lunar Grey,128.0,3000.0,12,5,13.21,4.0,4.3,218.0,16999.0
33,33,Motorola,MOTOROLA G40,Dynamic Gray,64.0,6000.0,64,16,17.22,4.0,4.2,32732.0,14499.0
34,34,Motorola,Moto E6s,Rich Cranberry,512.0,3000.0,13,8,15.49,4.0,4.1,79003.0,7499.0
35,35,Motorola,MOTOROLA Edge,Iridescent Cloud,128.0,4500.0,108,32,17.02,8.0,4.0,3053.0,29999.0
36,36,Motorola,MOTOROLA G8,Royal Blue,256.0,5000.0,16,8,16.51,4.0,4.3,63777.0,9999.0
37,37,Motorola,Motorola One,Space Blue,512.0,4000.0,13,8,15.75,4.0,4.3,22691.0,11999.0
38,38,Motorola,MOTOROLA e32,Eco Black,64.0,5000.0,50,8,16.51,4.0,4.1,52.0,9999.0
39,39,Motorola,MOTOROLA Edge,Frosted Pearl,128.0,4000.0,108,32,17.02,8.0,4.1,8825.0,27999.0
40,40,Motorola,MOTOROLA G8,Arctic Blue,256.0,5000.0,16,8,16.51,4.0,4.3,63777.0,9999.0
41,41,Motorola,MOTOROLA Edge,Frosted Onyx,128.0,4000.0,108,32,17.02,8.0,4.1,8825.0,27999.0
42,42,Motorola,MOTOROLA g82,Meterorite Grey,128.0,5000.0,50,16,16.76,8.0,4.1,2414.0,22999.0
43,43,Motorola,MOTOROLA Edge,Stardust White,128.0,4800.0,50,60,17.02,8.0,4.0,842.0,39999.0
44,44,Motorola,MOTOROLA Edge,Electric Graphite,128.0,5000.0,108,32,16.94,8.0,4.1,11500.0,20999.0
45,45,Motorola,MOTOROLA e32s,Slate Gray,64.0,5000.0,16,8,16.51,4.0,3.9,1213.0,9999.0
46,46,Motorola,MOTOROLA Edge,Cosmos Blue,128.0,4800.0,50,60,17.02,8.0,4.0,842.0,39999.0
47,47,Motorola,MOTOROLA Edge,Cyber Teal,128.0,5000.0,108,32,17.0,8.0,4.1,11500.0,20999.0
48,48,Motorola,MOTOROLA e32s,Misty Silver,64.0,5000.0,16,8,16.51,4.0,3.9,1213.0,9999.0
49,49,Motorola,MOTOROLA Edge,Starlight White,128.0,4610.0,200,60,16.94,8.0,4.4,836.0,54999.0
50,50,Motorola,MOTOROLA Edge,Interstellar Black,128.0,4610.0,200,60,16.94,8.0,4.4,836.0,54999.0
51,51,Motorola,MOTOROLA e32,Arctic Blue,64.0,5000.0,50,8,16.51,4.0,4.1,52.0,9999.0
52,52,Motorola,MOTOROLA One,Moonlight White,128.0,5000.0,64,16,16.51,6.0,4.4,101.0,16999.0
53,53,Motorola,MOTOROLA E7,Coral Red,32.0,5000.0,13,5,16.54,2.0,4.1,10337.0,6999.0
54,54,Motorola,MOTOROLA One,Twilight Blue,128.0,5000.0,64,16,16.51,6.0,4.4,101.0,16999.0
55,55,Motorola,Moto G,Volcanic Grey,128.0,5000.0,48,16,16.94,6.0,4.2,14790.0,24999.0
56,56,Motorola,Moto G,Frosted Silver,128.0,5000.0,48,16,16.94,6.0,4.2,14790.0,24999.0
57,57,Motorola,MOTOROLA G10,Aurora Grey,64.0,6000.0,48,8,16.54,4.0,4.1,61000.0,10499.0
58,58,Motorola,MOTOROLA E7,Misty Blue,512.0,5000.0,48,8,16.51,4.0,4.2,48518.0,9499.0
59,59,Motorola,MOTOROLA e22s,Eco Black,64.0,5000.0,16,8,16.51,4.0,4.0,13.0,8999.0
60,60,Motorola,MOTOROLA G51,Bright Silver,64.0,5000.0,50,13,17.27,4.0,4.1,15080.0,14999.0
61,61,Motorola,MOTOROLA E7,Tahiti Blue,64.0,5000.0,13,5,16.54,4.0,4.1,83358.0,8999.0
62,62,Motorola,MOTOROLA Edge,Cyber Teal,128.0,5000.0,108,32,16.94,6.0,4.0,18884.0,18999.0
63,63,Motorola,MOTOROLA G60,Frosted Champagne,128.0,6000.0,108,32,17.22,6.0,4.2,127.0,15999.0
64,64,Motorola,MOTOROLA G9,Sapphire Blue,512.0,5000.0,48,8,16.51,4.0,4.2,46823.0,11499.0
65,65,Motorola,MOTOROLA Edge,Electric Graphite,128.0,5000.0,108,32,16.94,8.0,4.1,11500.0,20999.0
66,66,Motorola,MOTOROLA Edge,Cyber Teal,128.0,5000.0,108,32,17.0,8.0,4.1,11500.0,20999.0
67,67,Motorola,MOTOROLA G30,Dark Pearl,64.0,5000.0,64,13,16.54,4.0,4.1,36135.0,10999.0
68,68,Motorola,Moto G,Black,32.0,2470.0,13,5,12.7,2.0,4.2,997.0,16999.0
69,69,Motorola,MOTOROLA Razr,Black,128.0,2510.0,16,5,15.75,6.0,3.7,194.0,149999.0
70,70,Motorola,MOTOROLA G9,Electric Violet,512.0,6000.0,64,16,17.22,4.0,4.1,32029.0,11999.0
71,71,Motorola,MOTOROLA g22,Cosmic Black,64.0,5000.0,50,16,16.51,4.0,3.7,23584.0,9999.0
72,72,Motorola,Moto E4,Oxford Blue,128.0,5000.0,13,5,13.97,3.0,4.1,483.0,9999.0
73,73,Motorola,Moto E4,Fine Gold,128.0,5000.0,13,5,13.97,3.0,4.1,483.0,9999.0
74,74,Motorola,Moto X,Black Leather,16.0,2300.0,13,2,13.21,2.0,4.2,6219.0,23999.0
75,75,Motorola,Moto E6s,Polished Graphite,512.0,3000.0,13,8,15.49,4.0,4.1,79003.0,7499.0
76,76,Motorola,MOTOROLA Edge,Frosted Emerald,128.0,4000.0,108,32,17.02,8.0,4.1,8825.0,27999.0
77,77,Motorola,MOTOROLA Edge,Midnight Sky,128.0,4500.0,108,32,17.02,8.0,4.0,3053.0,29999.0
